i	j	weight
16	59	499804
16	60	682825
16	61	0
16	62	815487
16	63	737528
16	64	596610
16	65	601691
16	66	863103
16	67	653685
16	68	0
16	69	840440
16	70	511436
16	71	623569
16	72	776348
16	73	726050
16	74	800800
16	75	508232
16	76	516181
16	77	557873
16	78	508017
16	79	0
16	80	718744
16	81	620001
16	82	774479
16	83	406401
16	84	800524
16	85	667162
16	86	499758
16	87	508017
16	88	718602
16	89	508155
16	90	0
16	91	810482
16	92	490724
16	93	766312
16	94	667162
16	95	405755
16	96	718602
16	97	499715
16	98	737039
16	99	472550
16	100	800278
16	101	810482
16	102	0
16	103	490723
16	104	619995
16	105	505821
16	106	506236
16	107	667159
16	108	544243
16	109	405099
16	110	766116
16	111	620218
16	112	718527
16	113	511734
16	114	810325
16	115	499715
16	116	0
16	117	504940
16	118	441718
16	119	737037
16	120	490764
16	121	653762
16	122	0
16	123	764866
16	124	620072
16	125	404655
16	126	765333
16	127	743055
16	128	718316
16	129	504258
16	130	499715
16	131	357197
16	132	540837
16	133	490294
16	134	577509
16	135	499937
16	136	602199
16	137	0
16	138	737241
16	139	428744
16	140	808724
17	18	833494
17	19	601245
17	20	538258
17	21	374353
17	22	755483
17	23	454906
17	24	626101
17	25	499804
17	26	877070
17	27	306649
17	28	377945
17	29	0
17	30	833494
17	31	601245
17	32	538258
17	33	374353
17	34	755483
17	35	424107
17	36	314601
17	37	626101
17	38	877070
17	39	457125
17	40	601245
17	41	306649
17	42	377945
17	43	0
17	44	833494
17	45	543670
17	46	538258
17	47	374353
17	48	755483
17	49	424107
17	50	314601
17	51	403219
17	52	448091
17	53	457125
17	54	306649
17	55	377945
17	56	601245
17	57	374353
17	58	424107
17	59	0
17	60	833494
17	61	543670
17	62	538258
17	63	578282
17	64	755483
17	65	816976
17	66	314601
17	67	403219
17	68	448091
17	69	404765
17	70	867248
17	71	795080
17	72	366084
17	73	777679
17	74	555271
17	75	850670
17	76	386830
17	77	0
17	78	576106
17	79	425873
17	80	512201
17	81	720298
17	82	362781
17	83	326278
17	84	518817
17	85	772340
17	86	0
17	87	576106
17	88	511573
17	89	850778
17	90	425873
17	91	512005
17	92	376583
17	93	344453
17	94	772340
17	95	326266
17	96	511573
17	97	0
17	98	314257
17	99	634719
17	100	550076
17	101	512005
17	102	421950
17	103	376929
17	104	720050
17	105	848170
17	106	543815
17	107	766168
17	108	442419
17	109	326306
17	110	342501
17	111	799220
17	112	511424
17	113	643888
17	114	511526
17	115	0
17	116	407442
17	117	846763
17	118	525280
17	119	314211
17	120	335559
17	121	560015
17	122	421965
17	123	335755
17	124	719842
17	125	326334
17	126	560120
17	127	545800
17	128	511647
17	129	842630
17	130	0
17	131	541071
17	132	439964
17	133	335637
17	134	306963
17	135	557751
17	136	763195
17	137	422151
17	138	281218
17	139	467672
17	140	411969
18	19	588559
18	20	765051
18	21	570313
18	22	974006
18	23	852088
18	24	678630
18	25	682825
18	26	834830
18	27	446873
18	28	625629
18	29	833494
18	30	0
18	31	588559
18	32	765051
18	33	570313
18	34	974006
18	35	632801
18	36	489193
18	37	678630
18	38	834830
18	39	730341
18	40	588559
18	41	446873
18	42	625629
18	43	833494
18	44	0
18	45	606779
18	46	765051
18	47	570313
18	48	974006
18	49	632801
18	50	489193
18	51	826048
18	52	663179
18	53	730341
18	54	446873
18	55	625629
18	56	588559
18	57	570313
18	58	632801
18	59	833494
18	60	0
18	61	606779
18	62	765051
18	63	629441
18	64	974006
18	65	832025
18	66	489193
18	67	826048
18	68	663179
18	69	482583
18	70	823798
18	71	0
18	72	595176
18	73	925860
18	74	828038
18	75	834192
18	76	544705
18	77	933245
18	78	676329
18	79	642495
18	80	732279
18	81	0
18	82	590874
18	83	449873
18	84	828177
18	85	814177
18	86	797180
18	87	676329
18	88	730911
18	89	834165
18	90	642495
18	91	644096
18	92	565641
18	93	579465
18	94	814177
18	95	449790
18	96	730911
18	97	797145
18	98	489003
18	99	594691
18	100	824806
18	101	644096
18	102	638832
18	103	558473
18	104	0
18	105	831326
18	106	678961
18	107	826304
18	108	766664
18	109	449759
18	110	577316
18	111	0
18	112	730844
18	113	637951
18	114	643797
18	115	797145
18	116	619962
18	117	829935
18	118	664550
18	119	488892
18	120	493073
18	121	788113
18	122	502713
18	123	549008
18	124	0
18	125	449740
18	126	788172
18	127	764580
18	128	730925
18	129	826931
18	130	797145
18	131	424128
18	132	764771
18	133	493105
18	134	545316
18	135	722495
18	136	812736
18	137	638825
18	138	437573
18	139	603579
18	140	535078
19	20	452695
19	21	495544
19	22	387177
19	23	936724
19	24	392705
19	25	468717
19	26	919838
19	27	491152
19	28	571580
19	29	601245
19	30	588559
19	31	0
19	32	452695
19	33	495544
19	34	387177
19	35	913711
19	36	399653
19	37	392705
19	38	919838
19	39	935294
19	40	0
19	41	491152
19	42	571580
19	43	601245
19	44	588559
19	45	442806
19	46	452695
19	47	495544
19	48	387177
19	49	913711
19	50	399653
19	51	603896
19	52	442065
19	53	935294
19	54	491152
19	55	571580
19	56	0
19	57	495544
19	58	913711
19	59	601245
19	60	588559
19	61	442806
19	62	452695
19	63	370137
19	64	387177
19	65	891509
19	66	399653
19	67	603896
19	68	442065
19	69	351781
19	70	682940
19	71	683526
19	72	531544
19	73	416918
19	74	839202
19	75	887328
19	76	711860
19	77	541622
19	78	0
19	79	456850
19	80	594855
19	81	681808
19	82	517973
19	83	668879
19	84	839318
19	85	433616
19	86	543262
19	87	0
19	88	594154
19	89	887284
19	90	456850
19	91	401921
19	92	704549
19	93	515193
19	94	433616
19	95	603678
19	96	594154
19	97	541349
19	98	405501
19	99	0
19	100	838476
19	101	401921
19	102	454649
19	103	623316
19	104	681901
19	105	874748
19	106	0
19	107	419082
19	108	887063
19	109	595873
19	110	511255
19	111	681978
19	112	543844
19	113	0
19	114	401816
19	115	541349
19	116	474066
19	117	842821
19	118	0
19	119	405051
19	120	623560
19	121	684446
19	122	412405
19	123	421626
19	124	681940
19	125	570917
19	126	685050
19	127	411231
19	128	543783
19	129	777813
19	130	541349
19	131	0
19	132	782621
19	133	623851
19	134	570051
19	135	0
19	136	430870
19	137	454323
19	138	381088
19	139	0
19	140	398341
20	21	410850
20	22	851042
20	23	810038
20	24	783489
20	25	815487
20	26	504503
20	27	296538
20	28	412066
20	29	538258
20	30	765051
20	31	452695
20	32	0
20	33	410850
20	34	851042
20	35	524265
20	36	369570
20	37	783489
20	38	504503
20	39	443976
20	40	452695
20	41	296538
20	42	412066
20	43	538258
20	44	765051
20	45	807576
20	46	0
20	47	410850
20	48	851042
20	49	524265
20	50	369570
20	51	742831
20	52	795511
20	53	443976
20	54	296538
20	55	412066
20	56	452695
20	57	410850
20	58	524265
20	59	538258
20	60	765051
20	61	807576
20	62	0
20	63	774129
20	64	851042
20	65	586556
20	66	369570
20	67	742831
20	68	795511
20	69	714961
20	70	490144
20	71	745394
20	72	446939
20	73	740335
20	74	669090
20	75	446681
20	76	374930
20	77	673740
20	78	512182
20	79	718971
20	80	0
20	81	740318
20	82	445423
20	83	279049
20	84	669156
20	85	748180
20	86	537834
20	87	512182
20	88	0
20	89	446591
20	90	718971
20	91	783088
20	92	403384
20	93	404928
20	94	748180
20	95	278708
20	96	0
20	97	537764
20	98	368935
20	99	453487
20	100	661986
20	101	783088
20	102	714354
20	103	368150
20	104	740170
20	105	441612
20	106	483284
20	107	748193
20	108	450630
20	109	278411
20	110	406139
20	111	740401
20	112	0
20	113	489875
20	114	783045
20	115	537764
20	116	689439
20	117	439426
20	118	482603
20	119	368867
20	120	331917
20	121	741698
20	122	674885
20	123	421869
20	124	740187
20	125	278214
20	126	740851
20	127	641130
20	128	0
20	129	435960
20	130	537764
20	131	319959
20	132	452575
20	133	331758
20	134	337942
20	135	500962
20	136	849784
20	137	714262
20	138	319918
20	139	435635
20	140	715901
21	22	345418
21	23	721855
21	24	302074
21	25	533313
21	26	559896
21	27	970931
21	28	802847
21	29	374353
21	30	570313
21	31	495544
21	32	410850
21	33	0
21	34	345418
21	35	868725
21	36	676621
21	37	302074
21	38	559896
21	39	703718
21	40	495544
21	41	970931
21	42	802847
21	43	374353
21	44	570313
21	45	617669
21	46	410850
21	47	0
21	48	345418
21	49	868725
21	50	676621
21	51	508369
21	52	490625
21	53	703718
21	54	970931
21	55	802847
21	56	495544
21	57	0
21	58	868725
21	59	374353
21	60	570313
21	61	617669
21	62	410850
21	63	296018
21	64	345418
21	65	547341
21	66	676621
21	67	508369
21	68	490625
21	69	280640
21	70	408511
21	71	507675
21	72	591654
21	73	369439
21	74	856176
21	75	539223
21	76	0
21	77	356546
21	78	622201
21	79	524345
21	80	496011
21	81	503374
21	82	731131
21	83	805296
21	84	856005
21	85	370629
21	86	359163
21	87	622201
21	88	495251
21	89	539108
21	90	524345
21	91	374438
21	92	0
21	93	708582
21	94	370629
21	95	804281
21	96	495251
21	97	359173
21	98	680007
21	99	471856
21	100	858716
21	101	374438
21	102	524322
21	103	0
21	104	503497
21	105	538572
21	106	651750
21	107	370697
21	108	848446
21	109	803207
21	110	707753
21	111	481065
21	112	431898
21	113	531589
21	114	374518
21	115	359173
21	116	541822
21	117	538640
21	118	608302
21	119	678669
21	120	0
21	121	583258
21	122	458590
21	123	703877
21	124	480909
21	125	802470
21	126	583375
21	127	378598
21	128	431645
21	129	510885
21	130	359173
21	131	418287
21	132	715707
21	133	0
21	134	740794
21	135	565199
21	136	343079
21	137	523322
21	138	680041
21	139	720666
21	140	379758
22	23	486642
22	24	960736
22	25	596610
22	26	531591
22	27	268871
22	28	338706
22	29	755483
22	30	974006
22	31	387177
22	32	851042
22	33	345418
22	34	0
22	35	409961
22	36	313829
22	37	960736
22	38	531591
22	39	322355
22	40	387177
22	41	268871
22	42	338706
22	43	755483
22	44	974006
22	45	630048
22	46	851042
22	47	345418
22	48	0
22	49	409961
22	50	313829
22	51	414807
22	52	498407
22	53	322355
22	54	268871
22	55	338706
22	56	387177
22	57	345418
22	58	409961
22	59	755483
22	60	974006
22	61	630048
22	62	851042
22	63	948248
22	64	0
22	65	432670
22	66	313829
22	67	414807
22	68	498407
22	69	486339
22	70	503529
22	71	903782
22	72	353369
22	73	0
22	74	496170
22	75	528759
22	76	336852
22	77	671300
22	78	455254
22	79	471391
22	80	755202
22	81	814721
22	82	352466
22	83	268438
22	84	496411
22	85	0
22	86	754670
22	87	455254
22	88	754901
22	89	528894
22	90	471391
22	91	754655
22	92	339409
22	93	320895
22	94	0
22	95	268311
22	96	754901
22	97	754482
22	98	313209
22	99	434448
22	100	489569
22	101	754655
22	102	467030
22	103	326463
22	104	814428
22	105	522201
22	106	470250
22	107	0
22	108	361631
22	109	268233
22	110	321970
22	111	826361
22	112	754678
22	113	441385
22	114	754190
22	115	754482
22	116	453741
22	117	518753
22	118	459911
22	119	313240
22	120	285609
22	121	466579
22	122	512197
22	123	335339
22	124	814220
22	125	268181
22	126	466332
22	127	863834
22	128	754881
22	129	509900
22	130	754482
22	131	330906
22	132	357924
22	133	285604
22	134	277079
22	135	457737
22	136	0
22	137	467343
22	138	296328
22	139	402137
22	140	471804
23	24	444387
23	25	802359
23	26	872465
23	27	508878
23	28	842629
23	29	454906
23	30	852088
23	31	936724
23	32	810038
23	33	721855
23	34	486642
23	35	889591
23	36	592046
23	37	444387
23	38	872465
23	39	0
23	40	936724
23	41	508878
23	42	842629
23	43	454906
23	44	852088
23	45	680456
23	46	810038
23	47	721855
23	48	486642
23	49	889591
23	50	592046
23	51	0
23	52	760781
23	53	0
23	54	508878
23	55	842629
23	56	936724
23	57	721855
23	58	889591
23	59	454906
23	60	852088
23	61	680456
23	62	810038
23	63	428448
23	64	486642
23	65	877352
23	66	592046
23	67	0
23	68	760781
23	69	411589
23	70	600443
23	71	732797
23	72	746323
23	73	544784
23	74	0
23	75	819269
23	76	773079
23	77	445660
23	78	832013
23	79	798338
23	80	767127
23	81	728223
23	82	746587
23	83	630666
23	84	0
23	85	535451
23	86	427199
23	87	832013
23	88	766062
23	89	819202
23	90	798338
23	91	549905
23	92	724050
23	93	772334
23	94	535451
23	95	630439
23	96	766062
23	97	427206
23	98	592988
23	99	907533
23	100	0
23	101	549905
23	102	795605
23	103	724339
23	104	728331
23	105	818457
23	106	800089
23	107	535546
23	108	0
23	109	630267
23	110	753268
23	111	728622
23	112	809987
23	113	934454
23	114	549912
23	115	427206
23	116	608738
23	117	818279
23	118	797399
23	119	592382
23	120	721999
23	121	0
23	122	562565
23	123	720612
23	124	728464
23	125	630159
23	126	0
23	127	565927
23	128	809810
23	129	808703
23	130	427206
23	131	748839
23	132	0
23	133	721957
23	134	782176
23	135	834730
23	136	483558
23	137	795046
23	138	498105
23	139	829900
23	140	562704
24	25	842836
24	26	494156
24	27	233246
24	28	271380
24	29	626101
24	30	678630
24	31	392705
24	32	783489
24	33	302074
24	34	960736
24	35	399505
24	36	255270
24	37	0
24	38	494156
24	39	275163
24	40	392705
24	41	233246
24	42	271380
24	43	626101
24	44	678630
24	45	846137
24	46	783489
24	47	302074
24	48	960736
24	49	399505
24	50	255270
24	51	357006
24	52	418193
24	53	275163
24	54	233246
24	55	271380
24	56	392705
24	57	302074
24	58	399505
24	59	626101
24	60	678630
24	61	846137
24	62	783489
24	63	0
24	64	960736
24	65	431101
24	66	255270
24	67	357006
24	68	418193
24	69	0
24	70	474002
24	71	704580
24	72	299750
24	73	0
24	74	432154
24	75	492433
24	76	292459
24	77	757824
24	78	446071
24	79	519749
24	80	712856
24	81	643363
24	82	298132
24	83	226707
24	84	432276
24	85	0
24	86	625595
24	87	446071
24	88	713134
24	89	492514
24	90	519749
24	91	0
24	92	295709
24	93	271823
24	94	0
24	95	226459
24	96	713134
24	97	625425
24	98	281438
24	99	424659
24	100	425613
24	101	0
24	102	515701
24	103	276052
24	104	643000
24	105	487402
24	106	445991
24	107	0
24	108	299576
24	109	226245
24	110	272649
24	111	642700
24	112	712690
24	113	427411
24	114	0
24	115	625425
24	116	386604
24	117	484856
24	118	442206
24	119	281631
24	120	245097
24	121	371713
24	122	595711
24	123	282993
24	124	642787
24	125	226101
24	126	370888
24	127	0
24	128	658042
24	129	478805
24	130	625425
24	131	326785
24	132	295422
24	133	244983
24	134	224164
24	135	449549
24	136	894405
24	137	514768
24	138	281693
24	139	389982
24	140	0
25	26	558462
25	27	409532
25	28	766160
25	29	499804
25	30	682825
25	31	468717
25	32	815487
25	33	533313
25	34	596610
25	35	586339
25	36	863103
25	37	842836
25	38	558462
25	39	814174
25	40	468717
25	41	409532
25	42	766160
25	43	499804
25	44	682825
25	45	0
25	46	815487
25	47	533313
25	48	596610
25	49	586339
25	50	863103
25	51	653685
25	52	0
25	53	814174
25	54	409532
25	55	766160
25	56	468717
25	57	533313
25	58	586339
25	59	499804
25	60	682825
25	61	0
25	62	815487
25	63	737528
25	64	596610
25	65	601691
25	66	863103
25	67	653685
25	68	0
25	69	840440
25	70	511436
25	71	623569
25	72	776348
25	73	726050
25	74	800800
25	75	508232
25	76	516181
25	77	557873
25	78	508017
25	79	0
25	80	718744
25	81	620001
25	82	774479
25	83	406401
25	84	800524
25	85	667162
25	86	499758
25	87	508017
25	88	718602
25	89	508155
25	90	0
25	91	810482
25	92	490724
25	93	766312
25	94	667162
25	95	405755
25	96	718602
25	97	499715
25	98	737039
25	99	472550
25	100	800278
25	101	810482
25	102	0
25	103	490723
25	104	619995
25	105	505821
25	106	506236
25	107	667159
25	108	544243
25	109	405099
25	110	766116
25	111	620218
25	112	718527
25	113	511734
25	114	810325
25	115	499715
25	116	0
25	117	504940
25	118	441718
25	119	737037
25	120	490764
25	121	653762
25	122	0
25	123	764866
25	124	620072
25	125	404655
25	126	765333
25	127	743055
25	128	718316
25	129	504258
25	130	499715
25	131	357197
25	132	540837
25	133	490294
25	134	577509
25	135	499937
25	136	602199
25	137	0
25	138	737241
25	139	428744
25	140	808724
26	27	465934
26	28	598129
26	29	877070
26	30	834830
26	31	919838
26	32	504503
26	33	559896
26	34	531591
26	35	732706
26	36	454263
26	37	494156
26	38	0
26	39	875052
26	40	919838
26	41	465934
26	42	598129
26	43	877070
26	44	834830
26	45	508004
26	46	504503
26	47	559896
26	48	531591
26	49	732706
26	50	454263
26	51	751115
26	52	535432
26	53	875052
26	54	465934
26	55	598129
26	56	919838
26	57	559896
26	58	732706
26	59	877070
26	60	834830
26	61	508004
26	62	504503
26	63	450306
26	64	531591
26	65	0
26	66	454263
26	67	751115
26	68	535432
26	69	372866
26	70	0
26	71	834705
26	72	560014
26	73	587945
26	74	807302
26	75	0
26	76	594591
26	77	853337
26	78	891795
26	79	536109
26	80	745557
26	81	834019
26	82	558213
26	83	501880
26	84	807307
26	85	651909
26	86	852968
26	87	891795
26	88	744888
26	89	0
26	90	536109
26	91	447846
26	92	585293
26	93	559332
26	94	651909
26	95	501973
26	96	744888
26	97	852930
26	98	454440
26	99	868081
26	100	804687
26	101	447846
26	102	532819
26	103	585613
26	104	834073
26	105	0
26	106	897422
26	107	597550
26	108	813466
26	109	502128
26	110	555349
26	111	834020
26	112	660737
26	113	826969
26	114	447559
26	115	852930
26	116	512542
26	117	0
26	118	857710
26	119	454221
26	120	546250
26	121	775108
26	122	445499
26	123	488395
26	124	834033
26	125	502233
26	126	775465
26	127	451160
26	128	660761
26	129	0
26	130	852930
26	131	890881
26	132	769803
26	133	546404
26	134	548269
26	135	0
26	136	646223
26	137	532719
26	138	412992
26	139	788054
26	140	382535
27	28	405163
27	29	306649
27	30	446873
27	31	491152
27	32	296538
27	33	970931
27	34	268871
27	35	885854
27	36	475957
27	37	233246
27	38	465934
27	39	482793
27	40	491152
27	41	0
27	42	405163
27	43	306649
27	44	446873
27	45	515344
27	46	296538
27	47	970931
27	48	268871
27	49	885854
27	50	475957
27	51	341534
27	52	327277
27	53	482793
27	54	0
27	55	405163
27	56	491152
27	57	970931
27	58	885854
27	59	306649
27	60	446873
27	61	515344
27	62	296538
27	63	226612
27	64	268871
27	65	440171
27	66	475957
27	67	341534
27	68	327277
27	69	215254
27	70	324130
27	71	402455
27	72	684093
27	73	290013
27	74	674379
27	75	477563
27	76	0
27	77	291903
27	78	714932
27	79	358668
27	80	366106
27	81	416161
27	82	531408
27	83	0
27	84	573165
27	85	288680
27	86	294292
27	87	714932
27	88	365312
27	89	477441
27	90	358668
27	91	293925
27	92	807586
27	93	541507
27	94	288680
27	95	0
27	96	365312
27	97	294311
27	98	479769
27	99	430630
27	100	579087
27	101	293925
27	102	359132
27	103	806875
27	104	398103
27	105	477213
27	106	760867
27	107	288754
27	108	659948
27	109	0
27	110	540882
27	111	398388
27	112	312563
27	113	467082
27	114	294001
27	115	294311
27	116	365830
27	117	477443
27	118	820729
27	119	478321
27	120	806423
27	121	380899
27	122	411309
27	123	515586
27	124	398236
27	125	0
27	126	381210
27	127	296586
27	128	312315
27	129	428864
27	130	294311
27	131	454377
27	132	544653
27	133	806075
27	134	550671
27	135	509570
27	136	266565
27	137	358111
27	138	479704
27	139	840242
27	140	299881
28	29	377945
28	30	625629
28	31	571580
28	32	412066
28	33	802847
28	34	338706
28	35	887522
28	36	804974
28	37	271380
28	38	598129
28	39	834438
28	40	571580
28	41	405163
28	42	0
28	43	377945
28	44	625629
28	45	763391
28	46	412066
28	47	802847
28	48	338706
28	49	887522
28	50	804974
28	51	573013
28	52	726593
28	53	834438
28	54	405163
28	55	0
28	56	571580
28	57	802847
28	58	887522
28	59	377945
28	60	625629
28	61	763391
28	62	412066
28	63	267007
28	64	338706
28	65	604714
28	66	804974
28	67	573013
28	68	726593
28	69	264434
28	70	437566
28	71	539651
28	72	0
28	73	360585
28	74	696576
28	75	560725
28	76	686918
28	77	356034
28	78	696353
28	79	758739
28	80	528656
28	81	534956
28	82	0
28	83	428361
28	84	696757
28	85	369596
28	86	359408
28	87	696353
28	88	527794
28	89	560618
28	90	758739
28	91	398072
28	92	726791
28	93	0
28	94	369596
28	95	427098
28	96	527794
28	97	359401
28	98	807511
28	99	536933
28	100	769876
28	101	398072
28	102	758052
28	103	699734
28	104	535057
28	105	559506
28	106	756159
28	107	369654
28	108	737244
28	109	425799
28	110	0
28	111	498775
28	112	486160
28	113	595721
28	114	398181
28	115	359401
28	116	727252
28	117	559278
28	118	639607
28	119	806431
28	120	699401
28	121	716358
28	122	541961
28	123	0
28	124	498593
28	125	424920
28	126	727426
28	127	373415
28	128	485851
28	129	537691
28	130	359401
28	131	479408
28	132	817931
28	133	698571
28	134	0
28	135	623000
28	136	336000
28	137	757223
28	138	797083
28	139	647691
28	140	411035
29	30	833494
29	31	601245
29	32	538258
29	33	374353
29	34	755483
29	35	424107
29	36	314601
29	37	626101
29	38	877070
29	39	457125
29	40	601245
29	41	306649
29	42	377945
29	43	0
29	44	833494
29	45	543670
29	46	538258
29	47	374353
29	48	755483
29	49	424107
29	50	314601
29	51	403219
29	52	448091
29	53	457125
29	54	306649
29	55	377945
29	56	601245
29	57	374353
29	58	424107
29	59	0
29	60	833494
29	61	543670
29	62	538258
29	63	578282
29	64	755483
29	65	816976
29	66	314601
29	67	403219
29	68	448091
29	69	404765
29	70	867248
29	71	795080
29	72	366084
29	73	777679
29	74	555271
29	75	850670
29	76	386830
29	77	0
29	78	576106
29	79	425873
29	80	512201
29	81	720298
29	82	362781
29	83	326278
29	84	518817
29	85	772340
29	86	0
29	87	576106
29	88	511573
29	89	850778
29	90	425873
29	91	512005
29	92	376583
29	93	344453
29	94	772340
29	95	326266
29	96	511573
29	97	0
29	98	314257
29	99	634719
29	100	550076
29	101	512005
29	102	421950
29	103	376929
29	104	720050
29	105	848170
29	106	543815
29	107	766168
29	108	442419
29	109	326306
29	110	342501
29	111	799220
29	112	511424
29	113	643888
29	114	511526
29	115	0
29	116	407442
29	117	846763
29	118	525280
29	119	314211
29	120	335559
29	121	560015
29	122	421965
29	123	335755
29	124	719842
29	125	326334
29	126	560120
29	127	545800
29	128	511647
29	129	842630
29	130	0
29	131	541071
29	132	439964
29	133	335637
29	134	306963
29	135	557751
29	136	763195
29	137	422151
29	138	281218
29	139	467672
29	140	411969
30	31	588559
30	32	765051
30	33	570313
30	34	974006
30	35	632801
30	36	489193
30	37	678630
30	38	834830
30	39	730341
30	40	588559
30	41	446873
30	42	625629
30	43	833494
30	44	0
30	45	606779
30	46	765051
30	47	570313
30	48	974006
30	49	632801
30	50	489193
30	51	826048
30	52	663179
30	53	730341
30	54	446873
30	55	625629
30	56	588559
30	57	570313
30	58	632801
30	59	833494
30	60	0
30	61	606779
30	62	765051
30	63	629441
30	64	974006
30	65	832025
30	66	489193
30	67	826048
30	68	663179
30	69	482583
30	70	823798
30	71	0
30	72	595176
30	73	925860
30	74	828038
30	75	834192
30	76	544705
30	77	933245
30	78	676329
30	79	642495
30	80	732279
30	81	0
30	82	590874
30	83	449873
30	84	828177
30	85	814177
30	86	797180
30	87	676329
30	88	730911
30	89	834165
30	90	642495
30	91	644096
30	92	565641
30	93	579465
30	94	814177
30	95	449790
30	96	730911
30	97	797145
30	98	489003
30	99	594691
30	100	824806
30	101	644096
30	102	638832
30	103	558473
30	104	0
30	105	831326
30	106	678961
30	107	826304
30	108	766664
30	109	449759
30	110	577316
30	111	0
30	112	730844
30	113	637951
30	114	643797
30	115	797145
30	116	619962
30	117	829935
30	118	664550
30	119	488892
30	120	493073
30	121	788113
30	122	502713
30	123	549008
30	124	0
30	125	449740
30	126	788172
30	127	764580
30	128	730925
30	129	826931
30	130	797145
30	131	424128
30	132	764771
30	133	493105
30	134	545316
30	135	722495
30	136	812736
30	137	638825
30	138	437573
30	139	603579
30	140	535078
31	32	452695
31	33	495544
31	34	387177
31	35	913711
31	36	399653
31	37	392705
31	38	919838
31	39	935294
31	40	0
31	41	491152
31	42	571580
31	43	601245
31	44	588559
31	45	442806
31	46	452695
31	47	495544
31	48	387177
31	49	913711
31	50	399653
31	51	603896
31	52	442065
31	53	935294
31	54	491152
31	55	571580
31	56	0
31	57	495544
31	58	913711
31	59	601245
31	60	588559
31	61	442806
31	62	452695
31	63	370137
31	64	387177
31	65	891509
31	66	399653
31	67	603896
31	68	442065
31	69	351781
31	70	682940
31	71	683526
31	72	531544
31	73	416918
31	74	839202
31	75	887328
31	76	711860
31	77	541622
31	78	0
31	79	456850
31	80	594855
31	81	681808
31	82	517973
31	83	668879
31	84	839318
31	85	433616
31	86	543262
31	87	0
31	88	594154
31	89	887284
31	90	456850
31	91	401921
31	92	704549
31	93	515193
31	94	433616
31	95	603678
31	96	594154
31	97	541349
31	98	405501
31	99	0
31	100	838476
31	101	401921
31	102	454649
31	103	623316
31	104	681901
31	105	874748
31	106	0
31	107	419082
31	108	887063
31	109	595873
31	110	511255
31	111	681978
31	112	543844
31	113	0
31	114	401816
31	115	541349
31	116	474066
31	117	842821
31	118	0
31	119	405051
31	120	623560
31	121	684446
31	122	412405
31	123	421626
31	124	681940
31	125	570917
31	126	685050
31	127	411231
31	128	543783
31	129	777813
31	130	541349
31	131	0
31	132	782621
31	133	623851
31	134	570051
31	135	0
31	136	430870
31	137	454323
31	138	381088
31	139	0
31	140	398341
32	33	410850
32	34	851042
32	35	524265
32	36	369570
32	37	783489
32	38	504503
32	39	443976
32	40	452695
32	41	296538
32	42	412066
32	43	538258
32	44	765051
32	45	807576
32	46	0
32	47	410850
32	48	851042
32	49	524265
32	50	369570
32	51	742831
32	52	795511
32	53	443976
32	54	296538
32	55	412066
32	56	452695
32	57	410850
32	58	524265
32	59	538258
32	60	765051
32	61	807576
32	62	0
32	63	774129
32	64	851042
32	65	586556
32	66	369570
32	67	742831
32	68	795511
32	69	714961
32	70	490144
32	71	745394
32	72	446939
32	73	740335
32	74	669090
32	75	446681
32	76	374930
32	77	673740
32	78	512182
32	79	718971
32	80	0
32	81	740318
32	82	445423
32	83	279049
32	84	669156
32	85	748180
32	86	537834
32	87	512182
32	88	0
32	89	446591
32	90	718971
32	91	783088
32	92	403384
32	93	404928
32	94	748180
32	95	278708
32	96	0
32	97	537764
32	98	368935
32	99	453487
32	100	661986
32	101	783088
32	102	714354
32	103	368150
32	104	740170
32	105	441612
32	106	483284
32	107	748193
32	108	450630
32	109	278411
32	110	406139
32	111	740401
32	112	0
32	113	489875
32	114	783045
32	115	537764
32	116	689439
32	117	439426
32	118	482603
32	119	368867
32	120	331917
32	121	741698
32	122	674885
32	123	421869
32	124	740187
32	125	278214
32	126	740851
32	127	641130
32	128	0
32	129	435960
32	130	537764
32	131	319959
32	132	452575
32	133	331758
32	134	337942
32	135	500962
32	136	849784
32	137	714262
32	138	319918
32	139	435635
32	140	715901
33	34	345418
33	35	868725
33	36	676621
33	37	302074
33	38	559896
33	39	703718
33	40	495544
33	41	970931
33	42	802847
33	43	374353
33	44	570313
33	45	617669
33	46	410850
33	47	0
33	48	345418
33	49	868725
33	50	676621
33	51	508369
33	52	490625
33	53	703718
33	54	970931
33	55	802847
33	56	495544
33	57	0
33	58	868725
33	59	374353
33	60	570313
33	61	617669
33	62	410850
33	63	296018
33	64	345418
33	65	547341
33	66	676621
33	67	508369
33	68	490625
33	69	280640
33	70	408511
33	71	507675
33	72	591654
33	73	369439
33	74	856176
33	75	539223
33	76	0
33	77	356546
33	78	622201
33	79	524345
33	80	496011
33	81	503374
33	82	731131
33	83	805296
33	84	856005
33	85	370629
33	86	359163
33	87	622201
33	88	495251
33	89	539108
33	90	524345
33	91	374438
33	92	0
33	93	708582
33	94	370629
33	95	804281
33	96	495251
33	97	359173
33	98	680007
33	99	471856
33	100	858716
33	101	374438
33	102	524322
33	103	0
33	104	503497
33	105	538572
33	106	651750
33	107	370697
33	108	848446
33	109	803207
33	110	707753
33	111	481065
33	112	431898
33	113	531589
33	114	374518
33	115	359173
33	116	541822
33	117	538640
33	118	608302
33	119	678669
33	120	0
33	121	583258
33	122	458590
33	123	703877
33	124	480909
